route_id,direction_id,trip_headsign,wheelchair_accessible,block_id,shape_id,stop_id,stop_sequence,stop_headsign,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,trip_direction,neighborhood_name
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,SST1,9,,SST1,SISTELO,41.1814119758219,-8.56311663991142,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SST1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,BZ1,10,,BZ1,BAZAR,41.1824966794531,-8.55984297346397,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BZ1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,RTE3,11,,RTE3,RIO TINTO (ESTAÇÃO),41.184548316103,-8.5574551710299,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE3,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,RTE2,12,,RTE2,RIO TINTO (ESTAÇÃO),41.1848460777795,-8.5567256395095,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE2,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,PERL2,13,,PERL2,PERLINHAS,41.1834434982661,-8.55772286152102,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PERL2,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,LOUR4,14,,LOUR4,LOURINHA,41.1812449450918,-8.55956714302406,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LOUR4,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,PCNS,15,,PCNS,PISCINAS,41.1788839886411,-8.56006424930347,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PCNS,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,CSRT3,16,,CSRT3,C.SAÚDE RIO TINTO,41.1745750972467,-8.56137089378866,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSRT3,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,DCS3,17,,DCS3,DAVID CORREIA DA SILVA,41.1724449150756,-8.56034407217571,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DCS3,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,SCAL1,18,,SCAL1,SR. DO CALVÁRIO,41.171444440416,-8.55911111752458,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCAL1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,CHV1,19,,CHV1,CHÃO VERDE,41.172932562849,-8.55626376068252,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CHV1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,CVN1,20,,CVN1,CAVADA NOVA,41.1737222124885,-8.5532777337359,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVN1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,SSB1,21,,SSB1,S. SEBASTIÃO,41.1726944650318,-8.54802770862762,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SSB1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,SAM1,22,,SAM1,SÁ DE MIRANDA,41.1738521922818,-8.54734004393809,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAM1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,ESRT1,23,,ESRT1,ESC.SEC.de RIO TINTO,41.1753352358326,-8.54902198067579,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESRT1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,RTES1,24,,RTES1,RIO TINTO (ESC. SEC.),41.1769094685922,-8.54859328741548,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTES1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,RTES2,1,,RTES2,RIO TINTO (ESC. SEC.),41.1767454199547,-8.54903867257937,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTES2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,ESRT2,2,,ESRT2,ESC.SEC.de RIO TINTO,41.1752498433663,-8.54927944424258,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESRT2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,SAM2,3,,SAM2,SÁ DE MIRANDA,41.1737438428921,-8.5474227772492,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAM2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,SSB2,4,,SSB2,S. SEBASTIÃO,41.1728055182297,-8.54794439889235,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SSB2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,CVN2,5,,CVN2,CAVADA NOVA,41.1738055427277,-8.55163886819003,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVN2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,CHV2,6,,CHV2,CHÃO VERDE,41.1725833119129,-8.55691668257602,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CHV2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,SCAL4,7,,SCAL4,SR. DO CALVÁRIO,41.1718571513044,-8.55858851985097,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCAL4,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,DCS4,8,,DCS4,DAVID CORREIA DA SILVA,41.1724784312719,-8.56031437987229,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DCS4,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,CSRT4,9,,CSRT4,C.SAÚDE DE RIO TINTO,41.1742698043894,-8.56114247844296,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSRT4,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,IGRT2,10,,IGRT2,IGREJA RIO TINTO,41.1773808930327,-8.55989953405834,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IGRT2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,IGRT1,11,,IGRT1,IGREJA RIO TINTO 1,41.1786734058833,-8.55896573271372,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IGRT1,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,LOUR3,12,,LOUR3,LOURINHA,41.1807158749182,-8.55897971502244,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LOUR3,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,PERL1,13,,PERL1,PERLINHAS,41.183415914689,-8.55748752926981,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PERL1,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,RTE1,14,,RTE1,RIO TINTO (ESTAÇÃO),41.1849423172155,-8.55641243797885,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE1,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,RTE4,15,,RTE4,RIO TINTO (ESTAÇÃO),41.1845275313872,-8.55820591969309,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE4,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,BZ2,16,,BZ2,BAZAR,41.1822414230667,-8.56037215589917,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BZ2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,SST2,17,,SST2,SISTELO,41.1814939794781,-8.56281052172242,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SST2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,CTN2,18,,CTN2,CASTANHEIRA,41.1815524450462,-8.56642213177123,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTN2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,ENV2,19,,ENV2,ESTRADA NOVA,41.1813304484614,-8.56798194865519,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ENV2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,RBD2,20,,RBD2,REBORDÃOS,41.1801796659919,-8.57225287415015,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBD2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,VRZL2,21,,VRZL2,VARZIELA,41.1810823270667,-8.57635876478828,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VRZL2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,ARSR1,22,,ARSR1,ROT. DA AREOSA,41.1806499081304,-8.58124141741919,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARSR1,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,ARS5,23,,ARS5,AREOSA,41.1815297455362,-8.5838792149962,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS5,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,ENX2,24,,ENX2,ENXURREIRAS,41.1798906503354,-8.5885501456239,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ENX2,INBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,1,Boavista,1,,803_1_1_shp,ASP4,25,,ASP4,ASPRELA,41.1821943964627,-8.59647218542059,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASP4,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,HSJ11,26,,HSJ11,HOSP. S. JOÃO (CIRCUNVALAÇÃO),41.1831766745887,-8.60002858371885,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSJ11,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,IPO2,27,,IPO2,INST. ONCOLOGIA,41.18333232933,-8.60378665900426,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPO2,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,CSJ4,28,,CSJ4,CAMPUS S. JOÃO,41.179768966559,-8.60541767181265,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSJ4,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,ISEP4,29,,ISEP4,ISEP/AGRA,41.1764737536568,-8.60813182401521,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP4,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,ALVT2,30,,ALVT2,ALMEIDA VALENTE,41.175104218335,-8.60947806697541,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALVT2,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,UFP2,31,,UFP2,UNIV. F. PESSOA,41.1728240042134,-8.60984260176804,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=UFP2,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,IPRN2,32,,IPRN2,IGREJA DE PARANHOS,41.1734088566364,-8.60580445084521,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPRN2,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,LGCL2,33,,LGCL2,LGO.CAMPO LINDO,41.1697082955173,-8.60829243678164,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGCL2,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,CPL,34,,CPL,CAMPO LINDO,41.1680624578727,-8.61047468870219,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPL,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,VFM2,35,,VFM2,VALE FORMOSO,41.166552302168,-8.61262827292043,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VFM2,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,SVP1,36,,SVP1,SILVA PORTO,41.1676110712736,-8.61708330868346,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SVP1,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,BVLH1,37,,BVLH1,BICA VELHA,41.1676369933798,-8.61996304947025,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BVLH1,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,NAT1,38,,NAT1,NATÁRIA,41.1673333435058,-8.624222190384,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=NAT1,INBOUND_CITY_CENTER,Paranhos
803,1,Boavista,1,,803_1_1_shp,CVI6,39,,CVI6,CARVALHIDO,41.1665887866509,-8.6270152144763,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI6,INBOUND_CITY_CENTER,Ramalde
803,1,Boavista,1,,803_1_1_shp,CSBV1,40,,CSBV1,CASA DE SAÚDE DA BOAVISTA,41.1651372197019,-8.6309777865394,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSBV1,INBOUND_CITY_CENTER,Ramalde
803,1,Boavista,1,,803_1_1_shp,MRS2,41,,MRS2,MOREIRA SÁ,41.1624135900816,-8.63291245443954,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MRS2,INBOUND_CITY_CENTER,Ramalde
803,1,Boavista,1,,803_1_1_shp,CMS5,42,,CMS5,CASA DA MÚSICA (METRO),41.1612789821722,-8.62985583329822,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMS5,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
803,1,Boavista,1,,803_1_1_shp,BCM5,43,,BCM5,BOAVISTA-CASA DA MÚSICA,41.1592966400697,-8.6288887666657,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCM5,INBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
803,1,Boavista,1,,803_1_1_shp,BS5,44,,BS5,BOAVISTA-B.SUCESSO,41.156156866278,-8.62857304866752,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BS5,INBOUND_CITY_CENTER,União das freguesias de Lordelo do Ouro e Massarelos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,BS5,1,,BS5,BOAVISTA-B.SUCESSO,41.156156866278,-8.62857304866752,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BS5,OUTBOUND_CITY_CENTER,União das freguesias de Lordelo do Ouro e Massarelos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,BCM2,2,,BCM2,BOAVISTA-CASA DA MÚSICA,41.1597725544825,-8.62852468697102,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCM2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,GRC1,3,,GRC1,GRACIOSA,41.1629206119432,-8.62750244671068,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GRC1,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,CVI4,4,,CVI4,CARVALHIDO,41.1663199313993,-8.6264885528171,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI4,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,NAT2,5,,NAT2,NATÁRIA,41.1672222347609,-8.62430560225017,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=NAT2,OUTBOUND_CITY_CENTER,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória"
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,BVLH3,6,,BVLH3,BICA VELHA,41.1674496126846,-8.6212369934233,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BVLH3,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,SVP2,7,,SVP2,SILVA PORTO,41.1674698226306,-8.61731176270086,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SVP2,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,VFM3,8,,VFM3,VALE FORMOSO,41.1663610596947,-8.6125832646015,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VFM3,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,VFM1,9,,VFM1,VALE FORMOSO,41.165711537791,-8.61082159847956,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VFM1,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,CPL1,10,,CPL1,CAMPO LINDO,41.1672599428658,-8.61076995788132,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPL1,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,LGCL1,11,,LGCL1,LGO.CAMPO LINDO,41.1697997224544,-8.60797934808935,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGCL1,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,UFP1,12,,UFP1,UNIV. F. PESSOA,41.172577314345,-8.60911961606753,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=UFP1,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,IPRN1,13,,IPRN1,IGREJA DE PARANHOS,41.1741286245383,-8.60583382917094,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPRN1,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,ISEP3,14,,ISEP3,ISEP/AGRA,41.176408832424,-8.60797952743696,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP3,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,ESS1,15,,ESS1,ESCOLA SUPERIOR SAÚDE,41.1780290939757,-8.60591759799877,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESS1,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,PUNV,16,,PUNV,PÓLO UNIVERSITÁRIO (METRO),41.1763856100317,-8.60351239975616,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PUNV,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,FEP2,17,,FEP2,FACULDADE DE ECONOMIA,41.176222171332,-8.60002781069632,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FEP2,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,FEUP1,18,,FEUP1,FACULDADE DE ENGENHARIA,41.1792104030853,-8.59851955488003,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FEUP1,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,ESED1,19,,ESED1,ESC. SUP. EDUCAÇÃO,41.1808332890308,-8.59774996068433,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESED1,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,ASP3,20,,ASP3,ASPRELA,41.181681825509,-8.59543429694399,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASP3,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,ENX1,21,,ENX1,ENXURREIRAS,41.1795237610351,-8.58808732933182,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ENX1,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,ARS4,22,,ARS4,AREOSA,41.1805808017318,-8.58261235632332,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS4,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,VRZL1,23,,VRZL1,VARZIELA,41.1808371165069,-8.57701820451694,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VRZL1,OUTBOUND_CITY_CENTER,Paranhos
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,RBD1,24,,RBD1,REBORDÃOS,41.1798922667467,-8.57206026221716,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBD1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,ENV,25,,ENV,ESTRADA NOVA,41.1812772815206,-8.56775515038749,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ENV,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,CTN1,26,,CTN1,CASTANHEIRA,41.181354896319,-8.56627780764318,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTN1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,SST1,27,,SST1,SISTELO,41.1814119758219,-8.56311663991142,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SST1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,BZ1,28,,BZ1,BAZAR,41.1824966794531,-8.55984297346397,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BZ1,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,RTE3,29,,RTE3,RIO TINTO (ESTAÇÃO),41.184548316103,-8.5574551710299,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE3,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
803,0,Rio Tinto (Esc. Secundária),1,,803_0_1_shp,RTE2,30,,RTE2,RIO TINTO (ESTAÇÃO),41.1848460777795,-8.5567256395095,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTE2,OUTBOUND_CITY_CENTER,OUTSIDE_PORTO_MUNICIPALITY_BOUNDARIES
